sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b183c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:29:58 +0100,2019-02-15 08:29:58 +0100,2019-02-15 08:29:58 +0100,89
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18460>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:03 +0100,2019-02-15 08:29:59 +0100,2019-02-15 08:29:59 +0100,91
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18500>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:08 +0100,2019-02-15 08:30:07 +0100,2019-02-15 08:30:07 +0100,101
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b185a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:13 +0100,2019-02-15 08:30:09 +0100,2019-02-15 08:30:09 +0100,100
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18640>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:19 +0100,2019-02-15 08:30:18 +0100,2019-02-15 08:30:18 +0100,90
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b186e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:24 +0100,2019-02-15 08:30:19 +0100,2019-02-15 08:30:19 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:29 +0100,2019-02-15 08:30:24 +0100,2019-02-15 08:30:24 +0100,89
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18820>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:34 +0100,2019-02-15 08:30:29 +0100,2019-02-15 08:30:29 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b188c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:39 +0100,2019-02-15 08:30:37 +0100,2019-02-15 08:30:37 +0100,80
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18960>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:44 +0100,2019-02-15 08:30:43 +0100,2019-02-15 08:30:43 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18a00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:49 +0100,2019-02-15 08:30:48 +0100,2019-02-15 08:30:48 +0100,87
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18aa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:54 +0100,2019-02-15 08:30:50 +0100,2019-02-15 08:30:50 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18b40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:30:59 +0100,2019-02-15 08:30:55 +0100,2019-02-15 08:30:55 +0100,86
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18be0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:04 +0100,2019-02-15 08:30:59 +0100,2019-02-15 08:30:59 +0100,86
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18c80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:09 +0100,2019-02-15 08:31:06 +0100,2019-02-15 08:31:06 +0100,90
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18d20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:14 +0100,2019-02-15 08:31:09 +0100,2019-02-15 08:31:09 +0100,90
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18dc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:19 +0100,2019-02-15 08:31:15 +0100,2019-02-15 08:31:15 +0100,87
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18e60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:24 +0100,2019-02-15 08:31:20 +0100,2019-02-15 08:31:20 +0100,79
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18f00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:29 +0100,2019-02-15 08:31:28 +0100,2019-02-15 08:31:28 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b18fa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:34 +0100,2019-02-15 08:31:32 +0100,2019-02-15 08:31:32 +0100,87
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:39 +0100,2019-02-15 08:31:38 +0100,2019-02-15 08:31:38 +0100,84
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b190e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:44 +0100,2019-02-15 08:31:40 +0100,2019-02-15 08:31:40 +0100,84
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19180>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:49 +0100,2019-02-15 08:31:44 +0100,2019-02-15 08:31:44 +0100,87
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19220>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:54 +0100,2019-02-15 08:31:51 +0100,2019-02-15 08:31:51 +0100,93
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b192c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:31:59 +0100,2019-02-15 08:31:58 +0100,2019-02-15 08:31:58 +0100,92
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:04 +0100,2019-02-15 08:31:59 +0100,2019-02-15 08:31:59 +0100,93
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:09 +0100,2019-02-15 08:32:06 +0100,2019-02-15 08:32:06 +0100,87
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b194a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:14 +0100,2019-02-15 08:32:09 +0100,2019-02-15 08:32:09 +0100,89
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19540>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:19 +0100,2019-02-15 08:32:18 +0100,2019-02-15 08:32:18 +0100,85
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b195e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:24 +0100,2019-02-15 08:32:23 +0100,2019-02-15 08:32:23 +0100,82
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:29 +0100,2019-02-15 08:32:26 +0100,2019-02-15 08:32:26 +0100,81
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19720>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:34 +0100,2019-02-15 08:32:29 +0100,2019-02-15 08:32:29 +0100,83
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b197c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:39 +0100,2019-02-15 08:32:34 +0100,2019-02-15 08:32:34 +0100,82
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19860>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:44 +0100,2019-02-15 08:32:43 +0100,2019-02-15 08:32:43 +0100,84
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19900>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:49 +0100,2019-02-15 08:32:47 +0100,2019-02-15 08:32:47 +0100,85
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b199a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:54 +0100,2019-02-15 08:32:49 +0100,2019-02-15 08:32:49 +0100,84
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19a40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:32:59 +0100,2019-02-15 08:32:54 +0100,2019-02-15 08:32:54 +0100,86
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19ae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:04 +0100,2019-02-15 08:33:03 +0100,2019-02-15 08:33:03 +0100,80
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19b80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:09 +0100,2019-02-15 08:33:07 +0100,2019-02-15 08:33:07 +0100,79
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19c20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:14 +0100,2019-02-15 08:33:09 +0100,2019-02-15 08:33:09 +0100,79
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19cc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:19 +0100,2019-02-15 08:33:17 +0100,2019-02-15 08:33:17 +0100,82
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19d60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:24 +0100,2019-02-15 08:33:19 +0100,2019-02-15 08:33:19 +0100,81
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19e00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:29 +0100,2019-02-15 08:33:24 +0100,2019-02-15 08:33:24 +0100,86
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19ea0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:34 +0100,2019-02-15 08:33:33 +0100,2019-02-15 08:33:33 +0100,91
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19f40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:39 +0100,2019-02-15 08:33:38 +0100,2019-02-15 08:33:38 +0100,89
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b19fe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:44 +0100,2019-02-15 08:33:39 +0100,2019-02-15 08:33:39 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a080>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:49 +0100,2019-02-15 08:33:48 +0100,2019-02-15 08:33:48 +0100,84
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:54 +0100,2019-02-15 08:33:50 +0100,2019-02-15 08:33:50 +0100,82
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a1c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:33:59 +0100,2019-02-15 08:33:55 +0100,2019-02-15 08:33:55 +0100,79
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a260>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:04 +0100,2019-02-15 08:34:00 +0100,2019-02-15 08:34:00 +0100,83
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a300>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:09 +0100,2019-02-15 08:34:08 +0100,2019-02-15 08:34:08 +0100,81
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a3a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:14 +0100,2019-02-15 08:34:09 +0100,2019-02-15 08:34:09 +0100,81
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a440>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:19 +0100,2019-02-15 08:34:18 +0100,2019-02-15 08:34:18 +0100,81
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a4e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:24 +0100,2019-02-15 08:34:23 +0100,2019-02-15 08:34:23 +0100,80
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a580>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:29 +0100,2019-02-15 08:34:28 +0100,2019-02-15 08:34:28 +0100,79
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a620>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:34:34 +0100,2019-02-15 08:34:33 +0100,2019-02-15 08:34:33 +0100,81
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a6c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 08:52:07 +0100,2019-02-15 08:34:46 +0100,2019-02-15 08:34:46 +0100,68
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:01:07 +0100,2019-02-15 08:51:49 +0100,2019-02-15 08:51:49 +0100,66
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a800>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:04:47 +0100,2019-02-15 09:00:53 +0100,2019-02-15 09:00:53 +0100,59
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a8a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:06:26 +0100,2019-02-15 09:06:25 +0100,2019-02-15 09:06:25 +0100,92
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a940>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:06:31 +0100,2019-02-15 09:06:30 +0100,2019-02-15 09:06:30 +0100,88
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1a9e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:06:36 +0100,2019-02-15 09:06:31 +0100,2019-02-15 09:06:31 +0100,83
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1aa80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:06:40 +0100,2019-02-15 09:06:37 +0100,2019-02-15 09:06:37 +0100,85
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1ab20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:08:10 +0100,2019-02-15 09:02:17 +0100,2019-02-15 09:02:17 +0100,102
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1abc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:13:32 +0100,2019-02-15 09:11:05 +0100,2019-02-15 09:11:05 +0100,64
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1ac60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:18:04 +0100,2019-02-15 09:13:52 +0100,2019-02-15 09:13:52 +0100,69
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1ad00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:23:48 +0100,2019-02-15 09:21:40 +0100,2019-02-15 09:21:40 +0100,57
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1ada0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:27:04 +0100,2019-02-15 09:26:41 +0100,2019-02-15 09:26:41 +0100,59
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1ae40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:33:42 +0100,2019-02-15 09:28:52 +0100,2019-02-15 09:28:52 +0100,62
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1aee0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:39:50 +0100,2019-02-15 09:36:36 +0100,2019-02-15 09:36:36 +0100,53
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1af80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:42:57 +0100,2019-02-15 09:38:46 +0100,2019-02-15 09:38:46 +0100,62
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b020>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:50:08 +0100,2019-02-15 09:42:48 +0100,2019-02-15 09:42:48 +0100,76
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b0c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:53:56 +0100,2019-02-15 09:51:35 +0100,2019-02-15 09:51:35 +0100,56
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b160>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 09:57:00 +0100,2019-02-15 09:56:00 +0100,2019-02-15 09:56:00 +0100,61
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b200>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:03:00 +0100,2019-02-15 09:57:55 +0100,2019-02-15 09:57:55 +0100,55
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b2a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:07:30 +0100,2019-02-15 10:03:31 +0100,2019-02-15 10:03:31 +0100,63
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b340>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:13:53 +0100,2019-02-15 10:07:55 +0100,2019-02-15 10:07:55 +0100,56
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b3e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:23:55 +0100,2019-02-15 10:14:55 +0100,2019-02-15 10:14:55 +0100,60
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b480>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:32:25 +0100,2019-02-15 10:24:15 +0100,2019-02-15 10:24:15 +0100,53
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:32:25 +0100,2019-02-15 10:31:44 +0100,2019-02-15 10:31:44 +0100,58
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b5c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:37:49 +0100,2019-02-15 10:34:21 +0100,2019-02-15 10:34:21 +0100,47
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:45:15 +0100,2019-02-15 10:39:52 +0100,2019-02-15 10:39:52 +0100,49
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b700>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:49:46 +0100,2019-02-15 10:42:14 +0100,2019-02-15 10:42:14 +0100,49
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b7a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:52:35 +0100,2019-02-15 10:49:36 +0100,2019-02-15 10:49:36 +0100,52
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b840>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 10:57:10 +0100,2019-02-15 10:53:02 +0100,2019-02-15 10:53:02 +0100,49
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b8e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:02:36 +0100,2019-02-15 10:59:45 +0100,2019-02-15 10:59:45 +0100,50
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1b980>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:08:55 +0100,2019-02-15 11:02:31 +0100,2019-02-15 11:02:31 +0100,59
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1ba20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:15:05 +0100,2019-02-15 11:08:30 +0100,2019-02-15 11:08:30 +0100,61
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1bac0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:18:09 +0100,2019-02-15 11:15:03 +0100,2019-02-15 11:15:03 +0100,44
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:23:32 +0100,2019-02-15 11:19:22 +0100,2019-02-15 11:19:22 +0100,70
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1bc00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:29:07 +0100,2019-02-15 11:23:07 +0100,2019-02-15 11:23:07 +0100,76
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1bca0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:32:50 +0100,2019-02-15 11:31:49 +0100,2019-02-15 11:31:49 +0100,43
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1bd40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:38:13 +0100,2019-02-15 11:33:43 +0100,2019-02-15 11:33:43 +0100,51
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1bde0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:42:00 +0100,2019-02-15 11:41:18 +0100,2019-02-15 11:41:18 +0100,47
"Tazi’s Apple Watch","5.1.3","<<HKDevice: 0x282b1be80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.3>","HeartRate","count/min",2019-02-15 11:49:54 +0100,2019-02-15 11:43:34 +0100,2019-02-15 11:43:34 +0100,47
